run,final_state
0,0.9585230379623919
1,1.4536022887712718
2,1.5766552415740036
3,0.673952706465433
4,1.4113557924460476
5,1.5725297870079091
6,1.331485587365746
7,1.583609178571222
8,1.0635000925744547
9,-0.5342542951056448
10,1.5902123598288522
11,1.5471181415488433
12,-1.126638082426007
13,1.6321809774689053
14,0.8263037242999102
15,1.2118018222940703
16,1.2833739664867816
17,1.265587814401076
18,1.4399515860643937
19,1.294569121820462
20,-1.1348499462899402
21,0.8498753514586562
22,1.3469306570937314
23,-0.689570807569375
24,1.3341859338842226
25,0.29913442687355246
26,1.4669530845203245
27,1.3805733392799147
28,1.2565395487125108
29,1.2597724781133808
30,1.2413078341065023
31,-0.38881206885162684
32,1.502520981375823
33,1.4835157982508684
34,1.4061675411532333
35,1.3129997011307875
36,1.3986410287092985
37,0.1547983468358591
38,1.204184771565075
39,1.2678451546884781
40,1.151991580476379
41,1.5122658563776061
42,1.3728969527401038
43,2.1525662233017577
44,1.4111915025457091
45,0.5593967672575033
46,1.0624027945044212
47,-1.1243337372345275
48,1.8031567269536941
49,0.7072439931313498
50,1.3728543933023185
51,1.3222448449207762
52,1.3575576754033456
53,0.4829283744971405
54,1.3152253316369917
55,1.248924670012765
56,0.7362649593504235
57,1.2213510836691563
58,0.7951662290888969
59,-0.3790200000013467
60,-0.5471589875515758
61,1.5639567133160794
62,0.7089985234328672
63,1.7526886276976337
64,1.3384472735583683
65,1.3060515514257407
66,0.22292426605341017
67,1.1586003812160774
68,0.9953197068486077
69,-0.19583983391400053
70,1.3662591756183082
71,1.3381614556590604
72,1.7862148195680367
73,1.2184632009287992
74,1.2528057386475315
75,0.9260599565026264
76,0.4824739065663582
77,1.4073722939427638
78,1.3113897377036088
79,1.4789008756767892
80,1.3884931217999381
81,1.2328135843451298
82,1.4938960522526965
83,1.2036191772314313
84,1.2858559943524832
85,-1.3165053899021355
86,0.22589886741998633
87,1.263727996863318
88,-0.2674839812569037
89,5.10415998393495
90,1.336983553880903
91,1.257116716807482
92,1.4266802936018885
93,1.904579329164703
94,1.378102618526255
95,1.32708131701562
96,-0.9549780617750545
97,1.94498047809632
98,1.2957681771684775
99,0.6662019637973957
100,1.2108593050764827
101,1.4041959923779432
102,-1.506332672670588
103,-0.3280920177124757
104,1.3652241053096517
105,1.3741734481859136
106,1.4641302493744135
107,1.2988934657892133
108,1.2257344404281663
109,1.523875446964015
110,1.2426976952405735
111,1.1421142423140336
112,-0.4281509417150986
113,0.7630891962056561
114,1.3813001058839585
115,1.475234747712875
116,1.2562329535861252
117,1.646650489624989
118,0.05906803648039795
119,1.5876246918852435
120,1.1263891078379509
121,1.2728249707916934
122,0.8743010695375691
123,1.3233248228282657
124,-0.006003016715424585
125,-0.8689846996488504
126,1.4050231169421874
127,-1.1095338510971517
128,1.2488950093892044
129,1.339157589718522
130,0.9816823923711618
131,1.3398637338089325
132,1.9642072476616868
133,1.3900694829395048
134,0.4393901960594992
135,1.4919064345500324
136,-0.9868791439477349
137,-0.5761273081724569
138,0.8441623292956815
139,1.3030953196458854
140,0.4258362364192985
141,1.4572674940591295
142,0.9678502111449612
143,1.3823544909855818
144,1.3839856713012664
145,0.38722952441574954
146,-0.3381874589393167
147,-0.8802933838781026
148,1.644004635574484
149,1.4468497490747458
150,1.4912055915063158
151,1.508786703829062
152,-1.1864594528034493
153,-0.7592488908568849
154,1.5405139658252442
155,1.455534556089288
156,0.8035333427207839
157,1.3114063811304528
158,1.239105162771036
159,2.115282931128274
160,6.3282985347316085
161,1.423930085073893
162,1.528242907392738
163,1.259717279275011
164,1.2981781508201058
165,1.2819809623774676
166,0.15779549255347966
167,1.9176577483506172
168,1.2324285271435156
169,-1.2932834527973531
170,1.098207714275566
171,0.9711971786190706
172,1.1521882208417125
173,1.5557581423880966
174,1.233475216554977
175,-1.0706218189823264
176,1.4278722420907353
177,1.386269058674324
178,1.5562501501229395
179,1.4028311582416373
180,1.1376905463222966
181,1.366609205355995
182,1.0928112725180807
183,1.0914250720302998
184,1.2453529461308266
185,-0.5424683205825667
186,-0.8936832378129143
187,1.274134746051481
188,1.1269994573269677
189,1.6666011545209074
190,1.397083004272959
191,1.4693966415447222
192,-1.2141540424892105
193,-0.07915416687285068
194,1.1849306890814328
195,1.1665902263302994
196,1.396208120335205
197,2.5437454135967608
198,1.420320857348269
199,-0.7224705126590999
200,0.7732532868562901
201,0.7420513355295258
202,0.8905921223437121
203,0.13002196401397212
204,-0.8911833072557749
205,0.4642088515679898
206,1.1324177971939962
207,0.9428401748797464
208,1.2507417401497505
209,0.22460068884168288
210,1.7991967855005901
211,1.3207183109900167
212,1.3270614421932323
213,0.9153844094667523
214,-0.3795038876961638
215,1.1379669295020554
216,0.7277593458812741
217,0.8358347521017638
218,1.48270267815081
219,1.293001379842737
220,-0.9792487005054592
221,0.9208629806756009
222,1.089890664942115
223,-0.08089877898706792
224,1.4767416278209968
225,0.9470873975343476
226,0.7334823545617202
227,-0.0704460909150528
228,0.8650133837952635
229,1.3931614044299117
230,1.244506626501463
231,1.1710606189724215
232,1.5828617474427515
233,0.1480272985920503
234,1.288987510714405
235,-0.4964477812886293
236,1.3309949068803304
237,1.0939871016337068
238,1.5749581099693812
239,1.4523566034215456
240,1.17142254936266
241,1.3344444747170578
242,0.6633165040986285
243,1.21336534989991
244,1.3327446659526252
245,1.3427333531318464
246,1.5140439341831586
247,-0.8627773699554278
248,1.0687174800353525
249,1.158440366947574
250,1.8860868201861554
251,1.6107170442609318
252,1.0675109772755453
253,0.6625574177905709
254,1.374950851378463
255,1.2721760665488082
256,1.2170934679559813
257,1.432183856442361
258,1.9425527342604987
259,-0.03985906976362029
260,-0.9036739360868034
261,1.1785493600263715
262,1.061579963832804
263,0.1438847462984236
264,1.2967967255307036
265,1.900767064352427
266,1.6012143258171692
267,1.3362512909239237
268,0.902075423829338
269,1.3146847195376186
270,1.16988467958787
271,0.524664007062733
272,0.9055939699844782
273,0.7264477272505496
274,1.2942896620766728
275,1.3574480008057173
276,1.2594973822607916
277,-0.895203325363382
278,1.4203280274952168
279,1.345755607690036
280,1.0338568607365541
281,1.4489879338422835
282,1.2792159006938177
283,1.0012069903167005
284,1.354426483397703
285,0.7928700736550929
286,-0.5785533381644352
287,1.2176882991771938
288,-0.7893197855568976
289,0.7881745193115554
290,1.121917021056269
291,-2.3440316763442324
292,1.392480624391282
293,1.4030901152816369
294,1.3414574402358677
295,1.3762381952862837
296,0.5002652512244476
297,1.0684547984744754
298,1.1589151778324511
299,1.2676651830912167
300,-1.5754551523104259
301,1.0782237835618114
302,0.44103604206678193
303,1.3220906928560099
304,1.387014398027661
305,0.49304338354679533
306,-1.0385925196980248
307,1.0129485320452483
308,-0.705804203123531
309,1.3787573410264684
310,1.6389144349731801
311,-2.701448074510378
312,1.449767520579149
313,-1.1614917037137291
314,1.4488773740366674
315,1.0430334327544175
316,1.1945923750940077
317,0.6299121725614149
318,1.3132167239961203
319,1.096819423068486
320,2.1997885639708623
321,-0.5316439428519644
322,1.3956410455321995
323,1.2525711541065365
324,-0.6995196602495954
325,1.0053739058616207
326,1.4044625898671852
327,0.9699342926000059
328,1.316209691186606
329,1.3144333480851598
330,0.7334667877915049
331,1.3450992702695772
332,-0.7238175240323907
333,1.3149549643052436
334,1.0222157585138951
335,1.0314747654182903
336,1.3085629114146633
337,-0.1247816528223713
338,1.2491360034299281
339,1.4421442247121632
340,1.2392817576033452
341,1.4843572328094397
342,1.4780635402917137
343,1.2139908583244214
344,1.4893713184730704
345,1.4207298319057005
346,-1.5998083670391825
347,2.231102545451254
348,-0.44244159064685085
349,1.3510299776370263
350,0.13997236590400347
351,1.4939942834329785
352,-0.049427102334956195
353,1.3913318871851061
354,1.4091061304163326
355,-0.6643101581224444
356,1.4277908505039036
357,0.46787974942998817
358,1.3189063942947599
359,1.2320566125775416
360,2.1485693367712058
361,2.256598290807772
362,1.4516385310789321
363,1.3137838724824484
364,1.4282649200131774
365,-0.39429433757890947
366,1.4961225373693263
367,1.6700788335050585
368,1.009042169612796
369,1.259746438942726
370,1.5543238741098306
371,0.9706561500816876
372,-1.335157040169238
373,1.2210349920668786
374,1.448195155514291
375,1.275296561840097
376,1.3606633695657984
377,1.2914466364277057
378,1.2037254493145004
379,1.473411603610477
380,1.1598709674163028
381,0.35635695668054096
382,1.1831347323546129
383,1.0356376762039488
384,1.1582745205217062
385,-1.4197972574881375
386,0.9773572810203689
387,1.5494359261665225
388,1.4844857358857702
389,1.21525481548219
390,1.217504695275674
391,1.5150384655896192
392,1.3823349963518363
393,1.0832456399809376
394,1.6430818054282195
395,-0.22935550531780072
396,1.0551595229617154
397,0.8600422383060249
398,0.3706673798524362
399,0.49427920319019064
400,1.538516763405925
401,1.3451572801680713
402,0.3547565051542565
403,-1.1135425155264609
404,1.1517662482687603
405,0.4159529059083186
406,-1.384359697499526
407,0.6787002804047156
408,1.3522238399367823
409,-0.6119480529756495
410,1.3289556991038414
411,1.7111877001810474
412,-0.17468340305098418
413,1.4289868255424438
414,-1.794830805731521
415,1.4144450941458562
416,0.9421366597657492
417,1.2338514432923002
418,1.6957721789443465
419,-0.5633562401936173
420,1.0021694058156583
421,-0.7267535617717554
422,-0.7069502995244313
423,1.5630517427882853
424,4.191116893100729
425,1.2579604954384243
426,1.3204657101954043
427,1.3543082203614552
428,1.3409824995060575
429,2.197011243975462
430,1.3268206020617093
431,-0.8499628295418947
432,1.593402888083908
433,2.2024535340082654
434,1.383654717743318
435,1.501559319992657
436,-0.8563735645831573
437,-0.2652636630846481
438,1.4514286157500123
439,1.6737817532883092
440,0.8867771010763733
441,1.2582731508309986
442,0.8837422580331303
443,1.337761775004371
444,0.7269954177154042
445,0.4923806191713186
446,1.3908610858499983
447,-0.7716681923819418
448,0.9131169548498304
449,1.3391079407319546
450,-0.3547430187196969
451,1.630239680650095
452,0.9903911042680201
453,1.529153380781585
454,0.8381518187373139
455,1.2634380680114636
456,2.1944154668034486
457,1.311629525237245
458,1.078352922039367
459,1.4088959410700324
460,1.0987140585706425
461,1.310152669966366
462,1.2510330006268595
463,1.159008251382293
464,1.1953430642642722
465,1.3563019304093369
466,-0.9302304880883844
467,1.2839799218319132
468,-0.356237034604917
469,1.4996020056440127
470,1.3397204046393274
471,0.5317485598985435
472,1.2916736359393681
473,1.2427714691805112
474,-0.6360988185871231
475,1.315965064980762
476,1.5524436251471398
477,-0.34405126012390286
478,1.4327292603159087
479,1.410601844756789
480,1.4007211284667265
481,1.036207463461533
482,1.3131799082894822
483,1.162521535604293
484,1.2752166742051194
485,1.3884722122839057
486,0.6675484936742173
487,1.0460777932037626
488,1.0895424609781066
489,1.019042561116511
490,1.2434943081405758
491,1.2322467454745498
492,5.361074087549454
493,0.9594406116817713
494,1.2181593046531753
495,1.1521775185083836
496,1.733553885222961
497,0.13178813010011395
498,1.3510787584885933
499,-1.1903970124167855
500,-1.1866071447336384
501,1.2966345871862253
502,1.013180083545671
503,1.1752763150416734
504,-0.1668119996927297
505,0.5323337552389975
506,1.5188595675592942
507,0.1808621981583766
508,1.1474985622022502
509,1.3127126401097735
510,1.5745877241003763
511,-1.6491994762749969
512,1.5188699790089832
513,1.5774767410616342
514,1.1879042243331965
515,1.301275986773409
516,-0.5179595944727109
517,1.2322772441755103
518,1.239152293691415
519,0.6388918275357295
520,1.2808930496392825
521,1.3680802672563919
522,0.5607906288623492
523,1.2935886587348715
524,-0.03061809829123885
525,0.9896413886058835
526,1.1354047773499403
527,1.4049744326388252
528,1.381081955787159
529,-0.2653626285778863
530,0.8650605511954994
531,1.217791489286756
532,1.712349250179717
533,1.45402801780668
534,1.4230937020961192
535,0.6602056912451529
536,1.6807189914738696
537,1.2784516558606522
538,-0.8077334688775785
539,1.2204400555457566
540,1.1992630306975796
541,0.8532177010700804
542,1.4374703861835603
543,1.2915493036994559
544,-0.5203435986171393
545,1.6032556330945873
546,1.4843489259322162
547,1.442382587424679
548,1.413547783289363
549,-0.15437863162227952
550,1.3310702079527232
551,-2.6567970115751436
552,1.1719404872855241
553,0.284973859270648
554,0.8640022531675213
555,-0.7981632599136484
556,-0.9787369281683191
557,1.4176834805347132
558,1.312457818204157
559,1.4974759064575358
560,1.1417162839353876
561,1.2379696507945088
562,1.2795740433132081
563,1.112110423615993
564,0.2817378760077105
565,1.3278652745879844
566,1.3513386444874562
567,1.3609739747644476
568,1.3855265736069189
