timestep,run,state,alpha,k
1903304,3,1.0465463480401134,2,0
1903305,3,1.0454264349932,2,0
1903306,3,1.0224826551588122,2,0
1903307,3,0.9937647070827982,2,0
1903308,3,0.9939204743619608,2,0
1903309,3,0.9979761499564974,2,0
1903310,3,1.0223108162318224,2,0
1903311,3,0.9720675888261824,2,0
1903312,3,0.947634192232578,2,0
1903313,3,0.946621526945084,2,0
1903314,3,0.9400926207288824,2,0
1903315,3,0.9105971287850848,2,0
1903316,3,0.9114457007698348,2,0
1903317,3,0.9071401545006572,2,0
1903318,3,0.8607285211784245,2,0
1903319,3,0.8955638249560124,2,0
1903320,3,0.8977942977994143,2,0
1903321,3,0.9201688175597488,2,0
1903322,3,0.9112499690768052,2,0
1903323,3,0.8566324399537305,2,0
1903324,3,0.8328936241104107,2,0
1903325,3,0.850492392436757,2,0
1903326,3,0.8780572045336114,2,0
1903327,3,0.8817873802509723,2,0
1903328,3,0.8936230755736487,2,0
1903329,3,0.8770172725663816,2,0
1903330,3,0.9044257609857012,2,0
1903331,3,0.9266601210959686,2,0
1903332,3,0.9076664708572024,2,0
1903333,3,0.9070526941102282,2,0
1903334,3,0.9059359867087606,2,0
1903335,3,0.8953848107544801,2,0
1903336,3,0.8790098552471054,2,0
1903337,3,0.9016972865212988,2,0
1903338,3,0.8839401072586093,2,0
1903339,3,0.8726300216766767,2,0
1903340,3,0.9000660303988345,2,0
1903341,3,0.9293308616116588,2,0
1903342,3,0.9672266119610454,2,0
1903343,3,0.9238136201543216,2,0
1903344,3,0.9432913133996896,2,0
1903345,3,0.962599771645257,2,0
1903346,3,0.9799339871518452,2,0
1903347,3,1.0017664216356428,2,0
1903348,3,1.03021315809441,2,0
1903349,3,1.0572298926461583,2,0
1903350,3,1.08297522150369,2,0
1903351,3,1.087869629696146,2,0
1903352,3,1.1191434874623902,2,0
1903353,3,1.1054343320696538,2,0
1903354,3,1.1108435577035598,2,0
1903355,3,1.102581486182966,2,0
1903356,3,1.1160434294586477,2,0
1903357,3,1.0997080460505424,2,0
1903358,3,1.1331097365829468,2,0
1903359,3,1.1805810134819077,2,0
1903360,3,1.202064829129805,2,0
1903361,3,1.219005194036434,2,0
1903362,3,1.2458196738450844,2,0
1903363,3,1.202359868229971,2,0
1903364,3,1.172397981453866,2,0
1903365,3,1.2588082120012247,2,0
1903366,3,1.2355283660603378,2,0
1903367,3,1.2162454747581302,2,0
1903368,3,1.2076002539703714,2,0
1903369,3,1.2387835108689331,2,0
1903370,3,1.1821528608075222,2,0
1903371,3,1.1787676166213397,2,0
1903372,3,1.2485366787290195,2,0
1903373,3,1.2228787475672698,2,0
1903374,3,1.2580692596515024,2,0
1903375,3,1.3184502956810231,2,0
1903376,3,1.280611574864324,2,0
1903377,3,1.2603800630689346,2,0
1903378,3,1.2066770251254637,2,0
1903379,3,1.202509789546948,2,0
1903380,3,1.216532274044391,2,0
1903381,3,1.1646036320687152,2,0
1903382,3,1.1777444338073113,2,0
1903383,3,1.152989320800848,2,0
1903384,3,1.1560587726638003,2,0
1903385,3,1.141344030998522,2,0
1903386,3,1.1415924983753127,2,0
1903387,3,1.1316846612706888,2,0
1903388,3,1.1487335052120504,2,0
1903389,3,1.16236485428054,2,0
1903390,3,1.1621937255083996,2,0
1903391,3,1.1234422344700192,2,0
1903392,3,1.0684924346039992,2,0
1903393,3,1.0388576163423964,2,0
1903394,3,1.0859109813641032,2,0
1903395,3,1.0717556571725766,2,0
1903396,3,1.090209575344294,2,0
1903397,3,1.0549690882860534,2,0
1903398,3,1.037649147196776,2,0
1903399,3,0.9647989207947568,2,0
1903400,3,0.8953183938201079,2,0
1903401,3,0.9035836902613352,2,0
1903402,3,0.919330192890033,2,0
1903403,3,0.9030984176496186,2,0
1903404,3,0.972459868544772,2,0
1903405,3,0.9960168927150828,2,0
1903406,3,0.9845409306139506,2,0
1903407,3,1.0243715064030736,2,0
1903408,3,1.0330255848357524,2,0
1903409,3,1.0192521352467034,2,0
1903410,3,1.0662589515277008,2,0
1903411,3,1.0336778316247854,2,0
1903412,3,0.9762678651993746,2,0
1903413,3,1.020245344302383,2,0
1903414,3,1.039493391883683,2,0
1903415,3,1.0481602026623242,2,0
1903416,3,1.0842880415646698,2,0
1903417,3,1.0844136479630258,2,0
1903418,3,1.0905525408694263,2,0
1903419,3,1.116256515784961,2,0
1903420,3,1.1104719080794652,2,0
1903421,3,1.0675807132998876,2,0
1903422,3,1.115972560550943,2,0
1903423,3,1.1731067993134432,2,0
1903424,3,1.1456612372131598,2,0
1903425,3,1.2010842026995194,2,0
1903426,3,1.2619724666147376,2,0
1903427,3,1.2521323445165946,2,0
1903428,3,1.2619952082868933,2,0
1903429,3,1.27542918754725,2,0
1903430,3,1.222927223446741,2,0
1903431,3,1.237123235915327,2,0
1903432,3,1.2003173967449643,2,0
1903433,3,1.2052384597824597,2,0
1903434,3,1.1659698937958116,2,0
1903435,3,1.187686257488504,2,0
1903436,3,1.164055941178205,2,0
1903437,3,1.1298011738861256,2,0
1903438,3,1.1327128715353014,2,0
1903439,3,1.1273703696437896,2,0
1903440,3,1.103691911887476,2,0
1903441,3,1.0297446581068532,2,0
1903442,3,1.023959945586964,2,0
1903443,3,1.0657617184232857,2,0
1903444,3,1.037710508844069,2,0
1903445,3,1.0671661226188418,2,0
1903446,3,1.056220776093122,2,0
1903447,3,1.01440253707903,2,0
1903448,3,0.992439270217307,2,0
1903449,3,1.0434045704167365,2,0
1903450,3,1.062081474721506,2,0
1903451,3,1.0571385559219395,2,0
1903452,3,1.0539827904493284,2,0
1903453,3,1.0677711621485912,2,0
1903454,3,1.131227926644213,2,0
1903455,3,1.1284275236706462,2,0
1903456,3,1.183718162570606,2,0
1903457,3,1.2313863866212895,2,0
1903458,3,1.2652876996295264,2,0
1903459,3,1.177676193323557,2,0
1903460,3,1.1493136786098603,2,0
1903461,3,1.1928174152402344,2,0
1903462,3,1.1994426259046465,2,0
1903463,3,1.1978561879561294,2,0
1903464,3,1.2038224070030676,2,0
1903465,3,1.1889033010304637,2,0
1903466,3,1.175476023026741,2,0
1903467,3,1.178196286228902,2,0
1903468,3,1.1827449606883156,2,0
1903469,3,1.2062824346573668,2,0
1903470,3,1.0949336230136988,2,0
1903471,3,1.1026464831084164,2,0
1903472,3,1.168201859364716,2,0
1903473,3,1.1701910909568267,2,0
1903474,3,1.2006169201127177,2,0
1903475,3,1.1677835570434745,2,0
1903476,3,1.169126851921853,2,0
1903477,3,1.1370275982947806,2,0
1903478,3,1.111728061918578,2,0
1903479,3,1.0320873671891142,2,0
1903480,3,0.9877303592816136,2,0
1903481,3,0.9874394936224252,2,0
1903482,3,0.9800736160518516,2,0
1903483,3,0.991252020234444,2,0
1903484,3,0.9659327565171202,2,0
1903485,3,0.9678177071276856,2,0
1903486,3,0.9508489329446512,2,0
1903487,3,0.9808035259713804,2,0
1903488,3,0.9689736848889462,2,0
1903489,3,0.9774665675806395,2,0
1903490,3,0.9922947891966404,2,0
1903491,3,1.006576694200306,2,0
1903492,3,0.999648360264675,2,0
1903493,3,0.986366071292195,2,0
1903494,3,0.9844438030972404,2,0
1903495,3,1.0109911112759602,2,0
1903496,3,0.9576690108461606,2,0
1903497,3,0.9952309223705784,2,0
1903498,3,0.9630550699213656,2,0
1903499,3,0.9556091740786512,2,0
1903500,3,0.9660964812175392,2,0
1903501,3,1.0135265180297175,2,0
1903502,3,1.0150791345272203,2,0
1903503,3,1.0256732352649358,2,0
1903504,3,0.9998621561999582,2,0
1903505,3,1.0349440487451185,2,0
1903506,3,1.0388619017865093,2,0
1903507,3,1.0490640026703353,2,0
1903508,3,1.0416776963065733,2,0
1903509,3,1.0573538423306532,2,0
1903510,3,1.047208159032977,2,0
1903511,3,1.0642190646635403,2,0
1903512,3,1.0892127467538242,2,0
1903513,3,1.0881451859157532,2,0
1903514,3,1.0551384755130135,2,0
1903515,3,1.059251809376119,2,0
1903516,3,1.048976288238385,2,0
1903517,3,1.0007455292102108,2,0
1903518,3,0.9970541788091156,2,0
1903519,3,1.0054933700260311,2,0
1903520,3,0.9967313419625086,2,0
1903521,3,1.0301271735839976,2,0
1903522,3,1.0172909272879636,2,0
1903523,3,1.0140640737753182,2,0
1903524,3,1.0305919969165476,2,0
1903525,3,1.0842524867937036,2,0
1903526,3,1.0729865875325966,2,0
1903527,3,1.0456249600036398,2,0
1903528,3,1.0175942228516572,2,0
1903529,3,1.0463358473799862,2,0
1903530,3,1.007497222992953,2,0
1903531,3,1.0834368142684303,2,0
1903532,3,1.0813314405818688,2,0
1903533,3,1.1046733017035693,2,0
1903534,3,1.1260978507590296,2,0
1903535,3,1.1822032788223342,2,0
1903536,3,1.104384133946993,2,0
1903537,3,1.1550754443037483,2,0
1903538,3,1.160053724051527,2,0
1903539,3,1.1213880398088,2,0
1903540,3,1.1459976081061352,2,0
1903541,3,1.1152152578949237,2,0
1903542,3,1.066270045671428,2,0
1903543,3,1.0973310021618206,2,0
1903544,3,1.0924489897729308,2,0
1903545,3,1.075436392581767,2,0
1903546,3,1.0799474837355998,2,0
1903547,3,1.0828533051749216,2,0
1903548,3,1.1244694310551644,2,0
1903549,3,1.134189666815626,2,0
1903550,3,1.1726200927012285,2,0
1903551,3,1.1974918502298373,2,0
1903552,3,1.194352362736777,2,0
1903553,3,1.223528702256064,2,0
1903554,3,1.2527499055084583,2,0
1903555,3,1.2178104698188146,2,0
1903556,3,1.2215340971009343,2,0
1903557,3,1.1941093798021634,2,0
1903558,3,1.1725595890560754,2,0
1903559,3,1.1860022870399525,2,0
1903560,3,1.2040375769383402,2,0
1903561,3,1.2017192120737057,2,0
1903562,3,1.2080106811731892,2,0
1903563,3,1.1977443661529514,2,0
1903564,3,1.1571639956887163,2,0
1903565,3,1.1700715596696372,2,0
1903566,3,1.1874860092946742,2,0
1903567,3,1.1568616455568386,2,0
1903568,3,1.1608823119680718,2,0
1903569,3,1.1005836007944267,2,0
1903570,3,1.116427768710381,2,0
1903571,3,1.158099417411467,2,0
1903572,3,1.1060787602412352,2,0
1903573,3,1.124591212759479,2,0
1903574,3,1.110939463430757,2,0
1903575,3,1.1007583736966462,2,0
1903576,3,1.1103900693118387,2,0
1903577,3,1.0741811951274287,2,0
1903578,3,1.053298940824744,2,0
1903579,3,1.0445467241286512,2,0
1903580,3,1.0083908299552289,2,0
1903581,3,1.0227428646007677,2,0
1903582,3,1.018749910885151,2,0
1903583,3,0.9928930271509082,2,0
1903584,3,1.0344333276694566,2,0
1903585,3,1.0211529697231063,2,0
1903586,3,1.0479734632962183,2,0
1903587,3,1.0413839048323636,2,0
1903588,3,1.0738249120189287,2,0
1903589,3,1.0513772797198564,2,0
1903590,3,1.0649191841750782,2,0
1903591,3,1.0833508834789425,2,0
1903592,3,1.0530402349162056,2,0
1903593,3,1.0544753242797595,2,0
1903594,3,1.0285108152889828,2,0
1903595,3,1.0656037392269964,2,0
1903596,3,1.0774639279981006,2,0
1903597,3,1.032670971157852,2,0
1903598,3,1.0783057799800413,2,0
1903599,3,1.108595094352316,2,0
1903600,3,1.101207654313345,2,0
1903601,3,1.1360719924930085,2,0
1903602,3,1.1333801150880296,2,0
1903603,3,1.154550602354831,2,0
1903604,3,1.1422870562574587,2,0
1903605,3,1.0867647268249476,2,0
1903606,3,1.085369610367982,2,0
1903607,3,1.0635413029294796,2,0
1903608,3,1.0688908332253888,2,0
1903609,3,1.0872069890177185,2,0
1903610,3,1.053203555531473,2,0
1903611,3,1.051320166637001,2,0
1903612,3,1.0529787978345406,2,0
1903613,3,1.0480133102129952,2,0
1903614,3,1.0450701529630313,2,0
1903615,3,1.0197915158533852,2,0
1903616,3,1.0329263364285588,2,0
1903617,3,0.9967196194556898,2,0
1903618,3,0.969336010272504,2,0
1903619,3,0.9371264803114704,2,0
1903620,3,0.9601894953312244,2,0
1903621,3,0.9975905909910514,2,0
1903622,3,0.9552720791802678,2,0
1903623,3,0.9534054384002956,2,0
1903624,3,0.9903238884003916,2,0
1903625,3,0.9004268267659375,2,0
1903626,3,0.8644280145143727,2,0
1903627,3,0.9016744566334796,2,0
1903628,3,0.9166717935541971,2,0
1903629,3,0.9600382555261104,2,0
1903630,3,0.9569922943648212,2,0
1903631,3,0.988330881042903,2,0
1903632,3,1.0420817380499303,2,0
1903633,3,1.080198490807702,2,0
1903634,3,1.0750453660045216,2,0
1903635,3,1.0492310244863434,2,0
1903636,3,1.0650818351686278,2,0
1903637,3,1.074806730353014,2,0
1903638,3,1.0436151156261273,2,0
1903639,3,1.0459239030016545,2,0
1903640,3,1.0122095100409336,2,0
1903641,3,1.0279058214417012,2,0
1903642,3,1.1154057176790575,2,0
1903643,3,1.175425709117189,2,0
1903644,3,1.2087283930986958,2,0
1903645,3,1.1714749892166028,2,0
1903646,3,1.151188500946098,2,0
1903647,3,1.1312454959548386,2,0
1903648,3,1.1286478371473865,2,0
1903649,3,1.1398674414279473,2,0
1903650,3,1.12278490063842,2,0
1903651,3,1.1026517040869914,2,0
1903652,3,1.1333568818797055,2,0
1903653,3,1.129866926467079,2,0
1903654,3,1.0612438785686753,2,0
1903655,3,1.0552590277921703,2,0
1903656,3,1.0791118135028164,2,0
1903657,3,1.0557113676625074,2,0
1903658,3,1.0228222515139909,2,0
1903659,3,1.019737077553819,2,0
1903660,3,1.0603139791115574,2,0
1903661,3,1.0409370728186986,2,0
1903662,3,1.0543566878687285,2,0
1903663,3,1.06193979887888,2,0
1903664,3,1.0704104677281854,2,0
1903665,3,1.0758835318354392,2,0
1903666,3,1.0769358746796984,2,0
1903667,3,1.1000102360814084,2,0
1903668,3,1.1062668591852105,2,0
1903669,3,1.1099736243322798,2,0
1903670,3,1.051483411833227,2,0
1903671,3,1.0452589697272254,2,0
1903672,3,1.081076314509949,2,0
1903673,3,1.08997260956258,2,0
1903674,3,1.0524178447155894,2,0
1903675,3,1.007451903206592,2,0
1903676,3,1.016660030942357,2,0
1903677,3,1.0101053936316715,2,0
1903678,3,1.0105058510993836,2,0
1903679,3,0.9800597071654084,2,0
1903680,3,0.9866357963756668,2,0
1903681,3,1.028877740492646,2,0
1903682,3,1.0011155415903452,2,0
1903683,3,0.9635023529823348,2,0
1903684,3,0.9569709706339716,2,0
1903685,3,0.9520869910373104,2,0
1903686,3,0.9714034708749244,2,0
1903687,3,0.9945217288522114,2,0
1903688,3,0.9744704924426324,2,0
1903689,3,1.0407010412662068,2,0
1903690,3,1.0107713003341183,2,0
1903691,3,1.0134108095855725,2,0
1903692,3,1.0292494710215925,2,0
1903693,3,1.0643059631595913,2,0
1903694,3,1.100833185685462,2,0
1903695,3,1.0734242644700216,2,0
1903696,3,1.0433679164924865,2,0
1903697,3,1.029303985257342,2,0
1903698,3,1.0120445458600085,2,0
1903699,3,1.0360416031889463,2,0
1903700,3,1.0442171622582253,2,0
1903701,3,1.047623108879662,2,0
1903702,3,1.058503807785897,2,0
1903703,3,1.026113489661305,2,0
1903704,3,1.0001315900233887,2,0
1903705,3,0.9848997376942892,2,0
1903706,3,0.9663420892044066,2,0
1903707,3,0.950684167805782,2,0
1903708,3,0.9748127996209685,2,0
1903709,3,0.9195913649759268,2,0
1903710,3,0.8804886906291771,2,0
1903711,3,0.8392977237373792,2,0
1903712,3,0.8208474383467768,2,0
1903713,3,0.8221350343919025,2,0
1903714,3,0.7101231658917413,2,0
1903715,3,0.6898146621534698,2,0
1903716,3,0.6724711270243036,2,0
1903717,3,0.6648508823899288,2,0
1903718,3,0.6523563869732906,2,0
1903719,3,0.6484522032694303,2,0
1903720,3,0.6905202302874418,2,0
1903721,3,0.7110293742955365,2,0
1903722,3,0.6693447224448862,2,0
1903723,3,0.6889429017855015,2,0
1903724,3,0.7056694206996311,2,0
1903725,3,0.6723980368645601,2,0
1903726,3,0.6602673745206199,2,0
1903727,3,0.648577153555966,2,0
1903728,3,0.7067633296448628,2,0
1903729,3,0.6714825318399781,2,0
1903730,3,0.659184943921374,2,0
1903731,3,0.6218683480604968,2,0
1903732,3,0.660025195023871,2,0
1903733,3,0.6510542138858044,2,0
1903734,3,0.6511813315206699,2,0
1903735,3,0.5953063386103592,2,0
1903736,3,0.6751488385374395,2,0
1903737,3,0.6502266187420991,2,0
1903738,3,0.6895529080483693,2,0
1903739,3,0.7153961157220196,2,0
1903740,3,0.6838654462869334,2,0
1903741,3,0.7278827841435143,2,0
1903742,3,0.7199281665475753,2,0
1903743,3,0.7392720902857518,2,0
1903744,3,0.7642652820058781,2,0
1903745,3,0.7893125142437978,2,0
1903746,3,0.7557231578913484,2,0
1903747,3,0.7583247124699602,2,0
1903748,3,0.7934142082190382,2,0
1903749,3,0.7826211205692326,2,0
1903750,3,0.7720211065689656,2,0
1903751,3,0.8204501963896195,2,0
1903752,3,0.7888073947372329,2,0
1903753,3,0.766918157755109,2,0
1903754,3,0.7855922324771362,2,0
1903755,3,0.8446512770726482,2,0
1903756,3,0.867932638887305,2,0
1903757,3,0.8306064165008352,2,0
1903758,3,0.8397439875987353,2,0
1903759,3,0.8194042971949297,2,0
1903760,3,0.7479247817808473,2,0
1903761,3,0.7479847449264365,2,0
1903762,3,0.7425354533371633,2,0
1903763,3,0.7331918807403484,2,0
1903764,3,0.7467909138727062,2,0
1903765,3,0.7486756221805225,2,0
1903766,3,0.7578578252786677,2,0
1903767,3,0.8041739828169491,2,0
1903768,3,0.7459329157931243,2,0
1903769,3,0.7342863158267722,2,0
1903770,3,0.733653051622389,2,0
1903771,3,0.7604799111874323,2,0
1903772,3,0.6983197021344452,2,0
1903773,3,0.6851792415032797,2,0
1903774,3,0.702229988736963,2,0
1903775,3,0.6610612091119976,2,0
1903776,3,0.6678805072894495,2,0
1903777,3,0.6902995799580475,2,0
1903778,3,0.7352923441601097,2,0
1903779,3,0.7310469404408061,2,0
1903780,3,0.6956024432220316,2,0
1903781,3,0.7126080595436696,2,0
1903782,3,0.7045702092245653,2,0
1903783,3,0.6847406612716036,2,0
1903784,3,0.6819157700565275,2,0
1903785,3,0.7569047616773988,2,0
1903786,3,0.7776442780619119,2,0
1903787,3,0.7786335210289443,2,0
1903788,3,0.7948431791829724,2,0
1903789,3,0.7982481423468135,2,0
1903790,3,0.813027339284949,2,0
1903791,3,0.8347753961458088,2,0
1903792,3,0.8515990272356567,2,0
1903793,3,0.9158497561959444,2,0
1903794,3,0.91004190179699,2,0
1903795,3,0.9417162634333952,2,0
1903796,3,0.9097677657848942,2,0
1903797,3,0.9024483766742276,2,0
1903798,3,0.907130698482146,2,0
1903799,3,0.905034821003612,2,0
1903800,3,0.9154957988007962,2,0
1903801,3,0.8732377702731039,2,0
1903802,3,0.8403655276701913,2,0
1903803,3,0.8185635561035374,2,0
1903804,3,0.8329833518618031,2,0
1903805,3,0.8085452074531726,2,0
1903806,3,0.818955501686769,2,0
1903807,3,0.8665781488485371,2,0
1903808,3,0.8821630383178289,2,0
1903809,3,0.8622451334564886,2,0
1903810,3,0.8175584943759732,2,0
1903811,3,0.7579155712608602,2,0
1903812,3,0.7507391301975376,2,0
1903813,3,0.7935077333616738,2,0
1903814,3,0.7861897258399847,2,0
1903815,3,0.7833878493688557,2,0
1903816,3,0.8264696439045166,2,0
1903817,3,0.8023054999092226,2,0
1903818,3,0.8124928727904661,2,0
1903819,3,0.8570682426726581,2,0
1903820,3,0.871677581107988,2,0
1903821,3,0.8563558146982905,2,0
1903822,3,0.8325314029898716,2,0
1903823,3,0.8472693847161132,2,0
1903824,3,0.8495457185608705,2,0
1903825,3,0.8630514443638119,2,0
1903826,3,0.8602758910937642,2,0
1903827,3,0.8654965875682165,2,0
1903828,3,0.8861336432425575,2,0
1903829,3,0.8779933429824339,2,0
1903830,3,0.9191733158038614,2,0
1903831,3,0.9203492329559522,2,0
1903832,3,0.982017605860358,2,0
1903833,3,0.9516949729359572,2,0
1903834,3,0.9687970794972992,2,0
1903835,3,1.002970170818761,2,0
1903836,3,0.969329608965747,2,0
1903837,3,0.9407828595402212,2,0
1903838,3,1.0199671060582327,2,0
1903839,3,0.9992655910285964,2,0
1903840,3,0.9893939210423566,2,0
1903841,3,0.9400048981793532,2,0
1903842,3,0.9431804126971406,2,0
1903843,3,0.9050406492603869,2,0
1903844,3,0.9107346247967962,2,0
1903845,3,0.9339353200671424,2,0
1903846,3,0.9275374494010982,2,0
1903847,3,0.9138180667549702,2,0
1903848,3,0.9081773709538772,2,0
1903849,3,0.9347051108836928,2,0
1903850,3,0.9192908128868156,2,0
1903851,3,0.9098646052740028,2,0
1903852,3,0.9746752646574308,2,0
1903853,3,0.9612467060018074,2,0
1903854,3,0.9495359913180264,2,0
1903855,3,0.8913505014170711,2,0
1903856,3,0.8936914543549315,2,0
1903857,3,0.8898864942856007,2,0
1903858,3,0.8761043871878921,2,0
1903859,3,0.916158833967692,2,0
1903860,3,0.968854931130135,2,0
1903861,3,0.9743437442817892,2,0
1903862,3,0.9858784342778896,2,0
1903863,3,0.9922941703069896,2,0
1903864,3,0.9626120507633876,2,0
1903865,3,0.9636655501310448,2,0
1903866,3,0.9193254477034464,2,0
1903867,3,0.9303862114065716,2,0
1903868,3,0.9504190102055786,2,0
1903869,3,0.9683719677230246,2,0
1903870,3,0.9133775269205276,2,0
1903871,3,0.8591605677151131,2,0
1903872,3,0.8634459815473322,2,0
1903873,3,0.8707940092884164,2,0
1903874,3,0.8114737936572091,2,0
1903875,3,0.8430954115120448,2,0
1903876,3,0.8085789471828826,2,0
1903877,3,0.7831072457010452,2,0
1903878,3,0.7390414743064797,2,0
1903879,3,0.7144449309126192,2,0
1903880,3,0.7179713073155118,2,0
1903881,3,0.7407517609038313,2,0
1903882,3,0.7082718419327158,2,0
1903883,3,0.7255153974647264,2,0
1903884,3,0.7309941849255552,2,0
1903885,3,0.7447065485811016,2,0
1903886,3,0.7098993143663632,2,0
1903887,3,0.7265218036379614,2,0
1903888,3,0.8040958172768726,2,0
1903889,3,0.8414989987099329,2,0
1903890,3,0.8100229760531976,2,0
1903891,3,0.8332971800617287,2,0
1903892,3,0.8517943699115844,2,0
1903893,3,0.8648211401697764,2,0
1903894,3,0.8875161774329169,2,0
1903895,3,0.844546644187645,2,0
1903896,3,0.8400993303566189,2,0
1903897,3,0.8136314286648944,2,0
1903898,3,0.7935888394453718,2,0
1903899,3,0.8040326617678624,2,0
1903900,3,0.7904983114407929,2,0
1903901,3,0.7484798808414167,2,0
1903902,3,0.6866901287771253,2,0
1903903,3,0.6791192818401856,2,0
1903904,3,0.654911918584284,2,0
1903905,3,0.6759909636178002,2,0
1903906,3,0.6699057245204156,2,0
1903907,3,0.6689545111925669,2,0
1903908,3,0.6658243114769768,2,0
1903909,3,0.6737886299505835,2,0
1903910,3,0.6880854887687418,2,0
1903911,3,0.6627436828325934,2,0
1903912,3,0.7243102436542338,2,0
1903913,3,0.7357843095259164,2,0
1903914,3,0.7582663440651469,2,0
1903915,3,0.7312478511522154,2,0
1903916,3,0.7039806647830873,2,0
1903917,3,0.6830506119701516,2,0
1903918,3,0.6729986536831053,2,0
1903919,3,0.7241449849268105,2,0
1903920,3,0.725950175859109,2,0
1903921,3,0.6817680526633284,2,0
1903922,3,0.7068839445416862,2,0
1903923,3,0.7626866870412969,2,0
1903924,3,0.8156771542380687,2,0
1903925,3,0.8588914911769896,2,0
1903926,3,0.8377676399695627,2,0
1903927,3,0.8286508883025865,2,0
1903928,3,0.7740835578982433,2,0
1903929,3,0.7894880879756332,2,0
1903930,3,0.7965410049331004,2,0
1903931,3,0.7747448702413791,2,0
1903932,3,0.7564987302732626,2,0
1903933,3,0.7733982626321642,2,0
1903934,3,0.7809841049194799,2,0
1903935,3,0.7982820822861604,2,0
1903936,3,0.7845656649221212,2,0
1903937,3,0.7911711020541983,2,0
1903938,3,0.7966090649413095,2,0
1903939,3,0.7774005427418224,2,0
1903940,3,0.7931582990675328,2,0
1903941,3,0.7636789417699227,2,0
1903942,3,0.7735149882243754,2,0
1903943,3,0.7757142288536603,2,0
1903944,3,0.7845621690622778,2,0
1903945,3,0.7726238132225567,2,0
1903946,3,0.7341789171987596,2,0
1903947,3,0.7425076653454701,2,0
1903948,3,0.7261193804575514,2,0
1903949,3,0.7271051974038872,2,0
1903950,3,0.7086543401383353,2,0
1903951,3,0.7551852137778801,2,0
1903952,3,0.7475861869072119,2,0
1903953,3,0.6960112593418832,2,0
1903954,3,0.6595254477662835,2,0
1903955,3,0.6780592723251234,2,0
1903956,3,0.7068782660063496,2,0
1903957,3,0.7410610271130553,2,0
1903958,3,0.7300671197711764,2,0
1903959,3,0.7573380539535199,2,0
1903960,3,0.732109498380503,2,0
1903961,3,0.73680019130614,2,0
1903962,3,0.7312568166764163,2,0
1903963,3,0.7567495609336987,2,0
1903964,3,0.7764764389766616,2,0
1903965,3,0.7123080643402306,2,0
1903966,3,0.6974100568161165,2,0
1903967,3,0.6989364911776353,2,0
1903968,3,0.712360200789882,2,0
1903969,3,0.7362038654814531,2,0
1903970,3,0.7397704425357865,2,0
1903971,3,0.6943051946081633,2,0
1903972,3,0.71640431995735,2,0
1903973,3,0.72796502383003,2,0
1903974,3,0.764477240428901,2,0
1903975,3,0.8005778674603701,2,0
1903976,3,0.7910903914007816,2,0
1903977,3,0.7900626681214269,2,0
1903978,3,0.8203842690727089,2,0
1903979,3,0.7973331527249408,2,0
1903980,3,0.806263846740144,2,0
1903981,3,0.7879365802877025,2,0
1903982,3,0.7724335389178691,2,0
1903983,3,0.7807897396424577,2,0
1903984,3,0.7374421536460549,2,0
1903985,3,0.7148790063418545,2,0
1903986,3,0.7499813970638033,2,0
1903987,3,0.7733695257807869,2,0
1903988,3,0.7802042262156741,2,0
1903989,3,0.7815715846458273,2,0
1903990,3,0.7581308393645363,2,0
1903991,3,0.7506361782750399,2,0
1903992,3,0.7518885350752168,2,0
1903993,3,0.7463784146936335,2,0
1903994,3,0.7664797190918358,2,0
1903995,3,0.7720638165796171,2,0
1903996,3,0.779893941086462,2,0
1903997,3,0.7444656735797456,2,0
1903998,3,0.7314221417636511,2,0
1903999,3,0.7322289809127573,2,0
1904000,3,0.7173047357320216,2,0
1904001,3,0.6672089459992366,2,0
1904002,3,0.6318818157388042,2,0
1904003,3,0.6182546970570657,2,0
1904004,3,0.5756776973386376,2,0
1904005,3,0.5719235712935755,2,0
1904006,3,0.5697682231393045,2,0
1904007,3,0.6537107399979828,2,0
1904008,3,0.642055869845324,2,0
1904009,3,0.705995709416641,2,0
1904010,3,0.739010040730782,2,0
1904011,3,0.7551472041159725,2,0
1904012,3,0.7528280670601054,2,0
1904013,3,0.7259017061494035,2,0
1904014,3,0.7365197674886685,2,0
1904015,3,0.780630020820611,2,0
1904016,3,0.7902321185879293,2,0
1904017,3,0.7913579040893376,2,0
1904018,3,0.7842749079486643,2,0
1904019,3,0.7605044960310823,2,0
1904020,3,0.7581487195497766,2,0
1904021,3,0.7609725339784152,2,0
1904022,3,0.725699590632097,2,0
1904023,3,0.7164554143983712,2,0
1904024,3,0.690091457208456,2,0
1904025,3,0.6611547511595369,2,0
1904026,3,0.6931605725390629,2,0
1904027,3,0.7143476344432679,2,0
1904028,3,0.7391087790626621,2,0
1904029,3,0.7799509262145549,2,0
1904030,3,0.762977289191133,2,0
1904031,3,0.7509132700793308,2,0
1904032,3,0.7628349924206226,2,0
1904033,3,0.8217021545858527,2,0
1904034,3,0.8600577676021466,2,0
1904035,3,0.92182459319088,2,0
1904036,3,0.9157494246016888,2,0
1904037,3,0.9200590385198936,2,0
1904038,3,0.9288224757102156,2,0
1904039,3,0.8838562493506615,2,0
1904040,3,0.8871526697987129,2,0
1904041,3,0.9000769355704878,2,0
1904042,3,0.934459720408802,2,0
1904043,3,0.9142572506857696,2,0
1904044,3,0.9776921325472592,2,0
1904045,3,0.9648465418251004,2,0
1904046,3,0.968173293775714,2,0
