run,final_state
0,-0.6556926567110362
1,1.347201959674817
2,1.2091196310939976
3,-0.6352673691967087
4,-0.24287141127368786
5,-0.52308783217632
6,1.3137195220262938
7,1.3235455552967155
8,1.575693913801365
9,0.08922546519257747
10,1.3666237965685286
11,1.3073672810633477
12,-0.49915705896779256
13,0.12999059919068529
14,1.317445605070485
15,0.08909118649155887
16,1.523174092517409
17,-1.6938943113904283
18,-0.5989367141526752
19,1.2247154025612084
20,1.2175998273214697
21,0.5410520636658582
22,-2.0575124158975076
23,1.270675792609022
24,1.3045351980048203
25,1.3656076438123355
26,1.306962753554959
27,0.8841275760846444
28,1.1418778413525221
29,1.2582559362781076
30,-1.817056919956884
31,0.7629981080832834
32,1.7530153295336965
33,1.8458393227377858
34,1.4678306238617533
35,1.361165202931373
36,0.9068204238284907
37,1.2967668306994022
38,1.34076399621076
39,-0.42736256749771034
40,2.2516918417399236
41,1.076170264710062
42,1.9101147198288693
43,1.417452291096889
44,-1.0287955532470816
45,1.3750480739767637
46,1.317771063929275
47,-0.8522611424402071
48,1.4087818108074084
49,1.3248677724116904
50,1.5903376541241854
51,1.7429966655352869
52,1.0202959700180305
53,1.2851175838566178
54,2.01026496294919
55,1.5408084749565902
56,1.3790758600269881
57,0.9406123037355502
58,1.111975225178602
59,1.494790690364619
60,-1.062807344033737
61,0.9612480036811983
62,0.5476909244470819
63,1.3559564317685064
64,-1.1866094731901058
65,-0.09374476900511791
66,-0.018667050102124806
67,1.8774034826335062
68,1.3607956496714932
69,-0.26433726560608645
70,1.5878370708849785
71,-0.8557869858153219
72,-0.3838483813057717
73,1.3561356442278212
74,-0.21374585220370093
75,2.5513098896826514
76,1.2561986467929176
77,-3.2863064801557194
78,1.3269176519396628
79,1.4868776732057147
80,-0.9360592276637774
81,-0.8620848414170244
82,1.4766666801896315
83,3.35094475830247
84,1.2520826553298314
85,0.6068030285435981
86,1.4425940020337995
87,-0.07173301816542568
88,2.1784064157932685
89,1.3623779673486602
90,1.4389723648391843
91,-0.9705283712431699
92,-0.4728418734385479
93,-0.33569370720324265
94,1.381427829899848
95,0.8506101356559063
96,2.6215195655690597
97,-0.6705708616663235
98,1.520412646592968
99,-0.7795105934670553
100,-0.5809226573165487
101,-0.09528051267472849
102,-0.847179907167316
103,1.5035825758874453
104,1.2757770016113836
105,1.3288428201249716
106,1.4986771506569878
107,1.4309775320561973
108,2.0258654731418604
109,1.4372162316385106
110,-0.6717468612814158
111,-0.20140568238210135
112,1.3238972926470831
113,-0.3614973706395241
114,-0.6959341779450042
115,-1.1737133517614287
116,1.3124452718016713
117,1.2921501492624234
118,1.4287442058650393
119,1.2546410016456535
120,1.3273836738926925
121,4.246382896667484
122,1.4943000925213945
123,1.3390364715103185
124,1.5091177086348357
125,1.278996510942545
126,1.1271966044347372
127,-0.3662808071146395
128,1.659533310629709
129,1.3174420621218448
130,-0.8734914227333123
131,1.238713326766816
132,1.3038627328558272
133,1.234291394550421
134,-1.113263495109441
135,1.3371513359699423
